      t(yr)     Limits    THETA      THETA      THETA     SALT       SALT       SALT      DIC        DIC        DIC        ALK        ALK        ALK           PO4        PO4        PO4       NO3        NO3        NO3         FET        FET        FET        LIG        LIG        LIG        EXPORT     EXPORT     EXPORT     P*       OCPCO2     OCPCO2     OCPCO2     ATPCO2       LDOC       LDOC       LDOC       PB         PB         PB      
      13575        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.62197 2099.71296 2355.34285 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52906  263.00637  642.00084  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      13625        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.62188 2099.71295 2355.34075 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52887  263.00636  641.98761  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      13675        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.62180 2099.71294 2355.33870 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52870  263.00635  641.97468  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      13725        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.62172 2099.71294 2355.33670 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52852  263.00634  641.96204  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      13775        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.62164 2099.71293 2355.33474 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52835  263.00633  641.94969  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      13825        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.62157 2099.71292 2355.33283 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52819  263.00632  641.93762  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      13875        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.62149 2099.71292 2355.33096 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52802  263.00631  641.92582  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      13925        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.62142 2099.71291 2355.32913 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52786  263.00630  641.91429  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      13975        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.62135 2099.71290 2355.32735 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52771  263.00629  641.90302  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      14025        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.62128 2099.71290 2355.32560 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52756  263.00628  641.89200  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      14075        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.62121 2099.71289 2355.32390 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52741  263.00628  641.88124  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      14125        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.62115 2099.71289 2355.32223 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52726  263.00627  641.87071  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      14175        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.62108 2099.71288 2355.32060 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52712  263.00626  641.86043  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      14225        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.62102 2099.71288 2355.31901 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52698  263.00625  641.85038  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      14275        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.62096 2099.71287 2355.31745 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52685  263.00624  641.84055  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      14325        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.62089 2099.71287 2355.31593 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52672  263.00624  641.83095  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      14375        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.62084 2099.71286 2355.31444 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52659  263.00623  641.82157  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      14425        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.62078 2099.71286 2355.31299 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52646  263.00622  641.81240  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      14475        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.62072 2099.71285 2355.31157 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52634  263.00622  641.80343  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      14525        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.62067 2099.71285 2355.31018 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52622  263.00621  641.79467  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      14575        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.62061 2099.71284 2355.30882 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52610  263.00620  641.78611  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      14625        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.62056 2099.71284 2355.30750 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52598  263.00620  641.77774  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      14675        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.62051 2099.71283 2355.30620 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52587  263.00619  641.76956  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      14725        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.62046 2099.71283 2355.30493 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52576  263.00618  641.76157  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      14775        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.62041 2099.71282 2355.30369 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52565  263.00618  641.75375  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      14825        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.62036 2099.71282 2355.30248 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52555  263.00617  641.74612  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      14875        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.62031 2099.71282 2355.30130 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52545  263.00617  641.73865  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      14925        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.62027 2099.71281 2355.30014 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52535  263.00616  641.73136  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      14975        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.62022 2099.71281 2355.29901 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52525  263.00616  641.72423  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      15025        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.62018 2099.71280 2355.29791 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52515  263.00615  641.71726  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      15075        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.62013 2099.71280 2355.29683 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52506  263.00615  641.71045  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      15125        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.62009 2099.71280 2355.29577 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52497  263.00614  641.70379  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      15175        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.62005 2099.71279 2355.29474 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52488  263.00614  641.69729  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      15225        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.62001 2099.71279 2355.29374 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52479  263.00613  641.69093  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      15275        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61997 2099.71279 2355.29275 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52470  263.00613  641.68471  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
