      t(yr)     Limits    THETA      THETA      THETA     SALT       SALT       SALT      DIC        DIC        DIC        ALK        ALK        ALK           PO4        PO4        PO4       NO3        NO3        NO3         FET        FET        FET        LIG        LIG        LIG        EXPORT     EXPORT     EXPORT     P*       OCPCO2     OCPCO2     OCPCO2     ATPCO2       LDOC       LDOC       LDOC       PB         PB         PB      
      33125        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91317 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38347  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      33175        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91317 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38347  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      33225        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91317 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38347  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      33275        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91317 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38346  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      33325        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91317 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38346  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      33375        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91317 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38346  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      33425        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91317 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38346  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      33475        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91317 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38346  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      33525        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91317 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38346  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      33575        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91317 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38345  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      33625        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91317 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38345  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      33675        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91317 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38345  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      33725        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91317 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38345  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      33775        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91317 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38345  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      33825        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91317 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38345  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      33875        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91317 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38345  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      33925        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91317 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38345  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      33975        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91317 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38344  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      34025        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91317 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38344  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      34075        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91317 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38344  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      34125        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91317 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38344  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      34175        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91317 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38344  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      34225        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91317 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38344  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      34275        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91317 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38344  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      34325        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91317 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38344  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      34375        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91317 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38344  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      34425        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91317 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38343  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      34475        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91317 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38343  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      34525        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91317 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38343  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      34575        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91317 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38343  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      34625        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91317 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38343  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      34675        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91317 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38343  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      34725        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38343  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      34775        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38343  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      34825        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38343  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
